PERMNO,HdrCUSIP,SecurityNm,Ticker,PERMCO,IssuerNm,MthCalDt,MthPrc,MthPrcDt
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2024-12-31,270.240000,2024-12-31
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-01-31,208.590000,2025-01-31
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-02-28,176.880000,2025-02-28
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-03-31,173.040000,2025-03-31
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-04-30,177.390000,2025-04-30
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-05-30,188.780000,2025-05-30
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-06-30,197.470000,2025-06-30
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-07-31,219.660000,2025-07-31
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-08-29,215.440000,2025-08-29
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-09-30,204.980000,2025-09-30
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-10-31,182.070000,2025-10-31
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-11-28,176.450000,2025-11-28
85992,56275010,MANHATTAN ASSOCIATES INC; COM NONE; CONS,MANH,16065,MANHATTAN ASSOCIATES INC,2025-12-31,173.310000,2025-12-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-01-31,115.360000,2020-01-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-02-28,102.060000,2020-02-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-03-31,101.170000,2020-03-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-04-30,107.740000,2020-04-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-05-29,139.200000,2020-05-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-06-30,137.270000,2020-06-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-07-31,138.300000,2020-07-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-08-31,132.005000,2020-08-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-09-30,117.810000,2020-09-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-10-30,110.370000,2020-10-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-11-30,123.230000,2020-11-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2020-12-31,148.530000,2020-12-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-01-29,144.750000,2021-01-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-02-26,168.850000,2021-02-26
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-03-31,184.420000,2021-03-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-04-30,204.230000,2021-04-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-05-28,218.540000,2021-05-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-06-30,238.190000,2021-06-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-07-30,272.240000,2021-07-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-08-31,315.140000,2021-08-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-09-30,292.040000,2021-09-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-10-29,336.340000,2021-10-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-11-30,332.110000,2021-11-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2021-12-31,359.400000,2021-12-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-01-31,297.240000,2022-01-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-02-28,344.520000,2022-02-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-03-31,341.740000,2022-03-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-04-29,289.010000,2022-04-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-05-31,294.140000,2022-05-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-06-30,56.580000,2022-06-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-07-29,59.650000,2022-07-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-08-31,48.690000,2022-08-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-09-30,49.130000,2022-09-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-10-31,57.160000,2022-10-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-11-30,53.160000,2022-11-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2022-12-30,48.890000,2022-12-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-01-31,52.340000,2023-01-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-02-28,59.440000,2023-02-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-03-31,66.460000,2023-03-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-04-28,63.050000,2023-04-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-05-31,68.330000,2023-05-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-06-30,75.590000,2023-06-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-07-31,77.720000,2023-07-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-08-31,60.210000,2023-08-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-09-29,58.680000,2023-09-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-10-31,57.170000,2023-10-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-11-30,52.560000,2023-11-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2023-12-29,58.530000,2023-12-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-01-31,64.490000,2024-01-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-02-29,69.110000,2024-02-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-03-28,68.310000,2024-03-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-04-30,63.180000,2024-04-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-05-31,59.320000,2024-05-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-06-28,60.270000,2024-06-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-07-31,58.040000,2024-07-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-08-30,76.710000,2024-08-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-09-30,77.550000,2024-09-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-10-31,78.660000,2024-10-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-11-29,95.050000,2024-11-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2024-12-31,94.480000,2024-12-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-01-31,100.880000,2025-01-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-02-28,108.010000,2025-02-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-03-31,96.260000,2025-03-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-04-30,103.760000,2025-04-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-05-30,101.780000,2025-05-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-06-30,105.720000,2025-06-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-07-31,99.900000,2025-07-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-08-29,78.770000,2025-08-29
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-09-30,84.080000,2025-09-30
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-10-31,86.430000,2025-10-31
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-11-28,81.130000,2025-11-28
93132,34959E10,FORTINET INC; COM NONE; CONS,FTNT,53286,FORTINET INC,2025-12-31,79.410000,2025-12-31
