PERMNO,HdrCUSIP,SecurityNm,Ticker,PERMCO,IssuerNm,MthCalDt,MthPrc,MthPrcDt
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-03-31,42.400000,2022-03-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-04-29,40.050000,2022-04-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-05-31,41.010000,2022-05-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-06-30,37.840000,2022-06-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-07-29,40.900000,2022-07-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-08-31,31.480000,2022-08-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-09-30,26.440000,2022-09-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-10-31,28.950000,2022-10-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-11-30,29.380000,2022-11-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2022-12-30,29.640000,2022-12-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-01-31,33.550000,2023-01-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-02-28,34.380000,2023-02-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-03-31,38.550000,2023-03-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-04-28,37.890000,2023-04-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-05-31,41.620000,2023-05-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-06-30,41.550000,2023-06-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-07-31,42.950000,2023-07-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-08-31,40.260000,2023-08-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-09-29,35.100000,2023-09-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-10-31,33.400000,2023-10-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-11-30,40.140000,2023-11-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2023-12-29,42.020000,2023-12-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-01-31,43.610000,2024-01-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-02-29,38.490000,2024-02-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-03-28,38.830000,2024-03-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-04-30,35.310000,2024-04-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-05-31,29.250000,2024-05-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-06-28,30.040000,2024-06-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-07-31,31.530000,2024-07-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-08-30,31.820000,2024-08-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-09-30,33.280000,2024-09-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-10-31,30.000000,2024-10-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-11-29,30.430000,2024-11-29
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2024-12-31,28.320000,2024-12-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-01-31,29.440000,2025-01-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-02-28,25.820000,2025-02-28
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-03-31,25.260000,2025-03-31
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-04-30,27.100000,2025-04-30
82833,68371510,OPEN TEXT CORP; COM NONE; CONS,OTEX,14305,OPEN TEXT CORP,2025-05-30,28.310000,2025-05-30
